,Position,Athlete,Nacionalidade,Regata,Pontuação Regata,Total,Net,Classe Vela,Nome Competição
8172,47,"HDEE UJNOINNGCHKE, ,J AARNTHUR",BEL,10F,21,244,212,49ER,Semaine Olympique Francaise De Voile 2022
8173,47,"HDEE UJNOINNGCHKE, ,J AARNTHUR",BEL,11F,11,244,212,49ER,Semaine Olympique Francaise De Voile 2022
8174,47,"HDEE UJNOINNGCHKE, ,J AARNTHUR",BEL,12F,6,244,212,49ER,Semaine Olympique Francaise De Voile 2022
8179,48,"HDEANVERYY,,  MOITLTEOS",AUS,1Q,(R3E2T),249,217,49ER,Semaine Olympique Francaise De Voile 2022
8180,48,"HDEANVERYY,,  MOITLTEOS",AUS,2Q,D3N2S,249,217,49ER,Semaine Olympique Francaise De Voile 2022
8181,48,"HDEANVERYY,,  MOITLTEOS",AUS,3Q,D3N2S,249,217,49ER,Semaine Olympique Francaise De Voile 2022
8182,48,"HDEANVERYY,,  MOITLTEOS",AUS,4Q,B3F2D,249,217,49ER,Semaine Olympique Francaise De Voile 2022
8183,48,"HDEANVERYY,,  MOITLTEOS",AUS,5Q,12,249,217,49ER,Semaine Olympique Francaise De Voile 2022
8184,48,"HDEANVERYY,,  MOITLTEOS",AUS,6Q,21,249,217,49ER,Semaine Olympique Francaise De Voile 2022
8185,48,"HDEANVERYY,,  MOITLTEOS",AUS,7Q,26,249,217,49ER,Semaine Olympique Francaise De Voile 2022
8186,48,"HDEANVERYY,,  MOITLTEOS",AUS,8Q,18,249,217,49ER,Semaine Olympique Francaise De Voile 2022
8187,48,"HDEANVERYY,,  MOITLTEOS",AUS,9Q,16,249,217,49ER,Semaine Olympique Francaise De Voile 2022
8188,48,"HDEANVERYY,,  MOITLTEOS",AUS,10F,7,249,217,49ER,Semaine Olympique Francaise De Voile 2022
8189,48,"HDEANVERYY,,  MOITLTEOS",AUS,11F,6,249,217,49ER,Semaine Olympique Francaise De Voile 2022
8190,48,"HDEANVERYY,,  MOITLTEOS",AUS,12F,15,249,217,49ER,Semaine Olympique Francaise De Voile 2022
8195,49,"BMEURNGKSBTYR, OAMX,E LFREDRIK",SWE,1Q,17,248,222,49ER,Semaine Olympique Francaise De Voile 2022
8196,49,"BMEURNGKSBTYR, OAMX,E LFREDRIK",SWE,2Q,15,248,222,49ER,Semaine Olympique Francaise De Voile 2022
8197,49,"BMEURNGKSBTYR, OAMX,E LFREDRIK",SWE,3Q,24,248,222,49ER,Semaine Olympique Francaise De Voile 2022
8198,49,"BMEURNGKSBTYR, OAMX,E LFREDRIK",SWE,4Q,(26),248,222,49ER,Semaine Olympique Francaise De Voile 2022
8199,49,"BMEURNGKSBTYR, OAMX,E LFREDRIK",SWE,5Q,22,248,222,49ER,Semaine Olympique Francaise De Voile 2022
8200,49,"BMEURNGKSBTYR, OAMX,E LFREDRIK",SWE,6Q,19,248,222,49ER,Semaine Olympique Francaise De Voile 2022
8201,49,"BMEURNGKSBTYR, OAMX,E LFREDRIK",SWE,7Q,25,248,222,49ER,Semaine Olympique Francaise De Voile 2022
8202,49,"BMEURNGKSBTYR, OAMX,E LFREDRIK",SWE,8Q,25,248,222,49ER,Semaine Olympique Francaise De Voile 2022
8203,49,"BMEURNGKSBTYR, OAMX,E LFREDRIK",SWE,9Q,21,248,222,49ER,Semaine Olympique Francaise De Voile 2022
8204,49,"BMEURNGKSBTYR, OAMX,E LFREDRIK",SWE,10F,11,248,222,49ER,Semaine Olympique Francaise De Voile 2022
8205,49,"BMEURNGKSBTYR, OAMX,E LFREDRIK",SWE,11F,26,248,222,49ER,Semaine Olympique Francaise De Voile 2022
8206,49,"BMEURNGKSBTYR, OAMX,E LFREDRIK",SWE,12F,17,248,222,49ER,Semaine Olympique Francaise De Voile 2022
8211,50,"WWIIZZNNEERR,,  JMAAIRMTIEN",ESP,1Q,(D3N2F),258,226,49ER,Semaine Olympique Francaise De Voile 2022
8212,50,"WWIIZZNNEERR,,  JMAAIRMTIEN",ESP,2Q,D3N2S,258,226,49ER,Semaine Olympique Francaise De Voile 2022
8213,50,"WWIIZZNNEERR,,  JMAAIRMTIEN",ESP,3Q,D3N2S,258,226,49ER,Semaine Olympique Francaise De Voile 2022
8214,50,"WWIIZZNNEERR,,  JMAAIRMTIEN",ESP,4Q,19,258,226,49ER,Semaine Olympique Francaise De Voile 2022
8215,50,"WWIIZZNNEERR,,  JMAAIRMTIEN",ESP,5Q,31,258,226,49ER,Semaine Olympique Francaise De Voile 2022
8216,50,"WWIIZZNNEERR,,  JMAAIRMTIEN",ESP,6Q,20,258,226,49ER,Semaine Olympique Francaise De Voile 2022
8217,50,"WWIIZZNNEERR,,  JMAAIRMTIEN",ESP,7Q,D3N2F,258,226,49ER,Semaine Olympique Francaise De Voile 2022
8218,50,"WWIIZZNNEERR,,  JMAAIRMTIEN",ESP,8Q,19,258,226,49ER,Semaine Olympique Francaise De Voile 2022
8219,50,"WWIIZZNNEERR,,  JMAAIRMTIEN",ESP,9Q,22,258,226,49ER,Semaine Olympique Francaise De Voile 2022
8220,50,"WWIIZZNNEERR,,  JMAAIRMTIEN",ESP,10F,5,258,226,49ER,Semaine Olympique Francaise De Voile 2022
8221,50,"WWIIZZNNEERR,,  JMAAIRMTIEN",ESP,11F,3,258,226,49ER,Semaine Olympique Francaise De Voile 2022
8222,50,"WWIIZZNNEERR,,  JMAAIRMTIEN",ESP,12F,11,258,226,49ER,Semaine Olympique Francaise De Voile 2022
8227,51,"LHIITLTDLEEBCRHAINLDD,,  JRAYCAKN",AUS,1Q,(D3N2F),265,233,49ER,Semaine Olympique Francaise De Voile 2022
8228,51,"LHIITLTDLEEBCRHAINLDD,,  JRAYCAKN",AUS,2Q,26,265,233,49ER,Semaine Olympique Francaise De Voile 2022
8229,51,"LHIITLTDLEEBCRHAINLDD,,  JRAYCAKN",AUS,3Q,25,265,233,49ER,Semaine Olympique Francaise De Voile 2022
8230,51,"LHIITLTDLEEBCRHAINLDD,,  JRAYCAKN",AUS,4Q,28,265,233,49ER,Semaine Olympique Francaise De Voile 2022
8231,51,"LHIITLTDLEEBCRHAINLDD,,  JRAYCAKN",AUS,5Q,20,265,233,49ER,Semaine Olympique Francaise De Voile 2022
8232,51,"LHIITLTDLEEBCRHAINLDD,,  JRAYCAKN",AUS,6Q,27,265,233,49ER,Semaine Olympique Francaise De Voile 2022
8233,51,"LHIITLTDLEEBCRHAINLDD,,  JRAYCAKN",AUS,7Q,27,265,233,49ER,Semaine Olympique Francaise De Voile 2022
8234,51,"LHIITLTDLEEBCRHAINLDD,,  JRAYCAKN",AUS,8Q,28,265,233,49ER,Semaine Olympique Francaise De Voile 2022
8235,51,"LHIITLTDLEEBCRHAINLDD,,  JRAYCAKN",AUS,9Q,24,265,233,49ER,Semaine Olympique Francaise De Voile 2022
8236,51,"LHIITLTDLEEBCRHAINLDD,,  JRAYCAKN",AUS,10F,4,265,233,49ER,Semaine Olympique Francaise De Voile 2022
8237,51,"LHIITLTDLEEBCRHAINLDD,,  JRAYCAKN",AUS,11F,17,265,233,49ER,Semaine Olympique Francaise De Voile 2022
8238,51,"LHIITLTDLEEBCRHAINLDD,,  JRAYCAKN",AUS,12F,7,265,233,49ER,Semaine Olympique Francaise De Voile 2022
8243,52,"DMEO LVIOASK,O WV,I EABLREAKNSDANDER",NED,1Q,18,270,240,49ER,Semaine Olympique Francaise De Voile 2022
8244,52,"DMEO LVIOASK,O WV,I EABLREAKNSDANDER",NED,2Q,17,270,240,49ER,Semaine Olympique Francaise De Voile 2022
8245,52,"DMEO LVIOASK,O WV,I EABLREAKNSDANDER",NED,3Q,13,270,240,49ER,Semaine Olympique Francaise De Voile 2022
8246,52,"DMEO LVIOASK,O WV,I EABLREAKNSDANDER",NED,4Q,21,270,240,49ER,Semaine Olympique Francaise De Voile 2022
8247,52,"DMEO LVIOASK,O WV,I EABLREAKNSDANDER",NED,5Q,27,270,240,49ER,Semaine Olympique Francaise De Voile 2022
8248,52,"DMEO LVIOASK,O WV,I EABLREAKNSDANDER",NED,6Q,23,270,240,49ER,Semaine Olympique Francaise De Voile 2022
8249,52,"DMEO LVIOASK,O WV,I EABLREAKNSDANDER",NED,7Q,24,270,240,49ER,Semaine Olympique Francaise De Voile 2022
8250,52,"DMEO LVIOASK,O WV,I EABLREAKNSDANDER",NED,8Q,(30),270,240,49ER,Semaine Olympique Francaise De Voile 2022
8251,52,"DMEO LVIOASK,O WV,I EABLREAKNSDANDER",NED,9Q,26,270,240,49ER,Semaine Olympique Francaise De Voile 2022
8252,52,"DMEO LVIOASK,O WV,I EABLREAKNSDANDER",NED,10F,19,270,240,49ER,Semaine Olympique Francaise De Voile 2022
8253,52,"DMEO LVIOASK,O WV,I EABLREAKNSDANDER",NED,11F,27,270,240,49ER,Semaine Olympique Francaise De Voile 2022
8254,52,"DMEO LVIOASK,O WV,I EABLREAKNSDANDER",NED,12F,25,270,240,49ER,Semaine Olympique Francaise De Voile 2022
8259,53,"FNROABNLCE,I SP,R IMNCAENU",IND,1Q,(D3N2F),275,243,49ER,Semaine Olympique Francaise De Voile 2022
8260,53,"FNROABNLCE,I SP,R IMNCAENU",IND,2Q,D3N2F,275,243,49ER,Semaine Olympique Francaise De Voile 2022
8261,53,"FNROABNLCE,I SP,R IMNCAENU",IND,3Q,D3N2F,275,243,49ER,Semaine Olympique Francaise De Voile 2022
8262,53,"FNROABNLCE,I SP,R IMNCAENU",IND,4Q,21,275,243,49ER,Semaine Olympique Francaise De Voile 2022
8263,53,"FNROABNLCE,I SP,R IMNCAENU",IND,5Q,24,275,243,49ER,Semaine Olympique Francaise De Voile 2022
8264,53,"FNROABNLCE,I SP,R IMNCAENU",IND,6Q,23,275,243,49ER,Semaine Olympique Francaise De Voile 2022
8265,53,"FNROABNLCE,I SP,R IMNCAENU",IND,7Q,22,275,243,49ER,Semaine Olympique Francaise De Voile 2022
8266,53,"FNROABNLCE,I SP,R IMNCAENU",IND,8Q,14,275,243,49ER,Semaine Olympique Francaise De Voile 2022
8267,53,"FNROABNLCE,I SP,R IMNCAENU",IND,9Q,26,275,243,49ER,Semaine Olympique Francaise De Voile 2022
8268,53,"FNROABNLCE,I SP,R IMNCAENU",IND,10F,15,275,243,49ER,Semaine Olympique Francaise De Voile 2022
8269,53,"FNROABNLCE,I SP,R IMNCAENU",IND,11F,18,275,243,49ER,Semaine Olympique Francaise De Voile 2022
8270,53,"FNROABNLCE,I SP,R IMNCAENU",IND,12F,16,275,243,49ER,Semaine Olympique Francaise De Voile 2022
8275,54,"KKBIYAMOE U, KNSYGAODNUUGKNWGOODUK,",KOR,1Q,25,273,245,49ER,Semaine Olympique Francaise De Voile 2022
8276,54,"KKBIYAMOE U, KNSYGAODNUUGKNWGOODUK,",KOR,2Q,18,273,245,49ER,Semaine Olympique Francaise De Voile 2022
8277,54,"KKBIYAMOE U, KNSYGAODNUUGKNWGOODUK,",KOR,3Q,26,273,245,49ER,Semaine Olympique Francaise De Voile 2022
8278,54,"KKBIYAMOE U, KNSYGAODNUUGKNWGOODUK,",KOR,4Q,16,273,245,49ER,Semaine Olympique Francaise De Voile 2022
8279,54,"KKBIYAMOE U, KNSYGAODNUUGKNWGOODUK,",KOR,5Q,25,273,245,49ER,Semaine Olympique Francaise De Voile 2022
8280,54,"KKBIYAMOE U, KNSYGAODNUUGKNWGOODUK,",KOR,6Q,27,273,245,49ER,Semaine Olympique Francaise De Voile 2022
8281,54,"KKBIYAMOE U, KNSYGAODNUUGKNWGOODUK,",KOR,7Q,24,273,245,49ER,Semaine Olympique Francaise De Voile 2022
8282,54,"KKBIYAMOE U, KNSYGAODNUUGKNWGOODUK,",KOR,8Q,26,273,245,49ER,Semaine Olympique Francaise De Voile 2022
8283,54,"KKBIYAMOE U, KNSYGAODNUUGKNWGOODUK,",KOR,9Q,22,273,245,49ER,Semaine Olympique Francaise De Voile 2022
8284,54,"KKBIYAMOE U, KNSYGAODNUUGKNWGOODUK,",KOR,10F,(28),273,245,49ER,Semaine Olympique Francaise De Voile 2022
8285,54,"KKBIYAMOE U, KNSYGAODNUUGKNWGOODUK,",KOR,11F,24,273,245,49ER,Semaine Olympique Francaise De Voile 2022
8286,54,"KKBIYAMOE U, KNSYGAODNUUGKNWGOODUK,",KOR,12F,12,273,245,49ER,Semaine Olympique Francaise De Voile 2022
8291,55,"KOARGFIAANLOISS,,  IPOAAVLNONSIS",GRE,1Q,24,286,254,49ER,Semaine Olympique Francaise De Voile 2022
8292,55,"KOARGFIAANLOISS,,  IPOAAVLNONSIS",GRE,2Q,24,286,254,49ER,Semaine Olympique Francaise De Voile 2022
8293,55,"KOARGFIAANLOISS,,  IPOAAVLNONSIS",GRE,3Q,(D3N2F),286,254,49ER,Semaine Olympique Francaise De Voile 2022
8294,55,"KOARGFIAANLOISS,,  IPOAAVLNONSIS",GRE,4Q,U3F2D,286,254,49ER,Semaine Olympique Francaise De Voile 2022
8295,55,"KOARGFIAANLOISS,,  IPOAAVLNONSIS",GRE,5Q,12,286,254,49ER,Semaine Olympique Francaise De Voile 2022
8296,55,"KOARGFIAANLOISS,,  IPOAAVLNONSIS",GRE,6Q,22,286,254,49ER,Semaine Olympique Francaise De Voile 2022
8297,55,"KOARGFIAANLOISS,,  IPOAAVLNONSIS",GRE,7Q,28,286,254,49ER,Semaine Olympique Francaise De Voile 2022
8298,55,"KOARGFIAANLOISS,,  IPOAAVLNONSIS",GRE,8Q,29,286,254,49ER,Semaine Olympique Francaise De Voile 2022
8299,55,"KOARGFIAANLOISS,,  IPOAAVLNONSIS",GRE,9Q,20,286,254,49ER,Semaine Olympique Francaise De Voile 2022
8300,55,"KOARGFIAANLOISS,,  IPOAAVLNONSIS",GRE,10F,24,286,254,49ER,Semaine Olympique Francaise De Voile 2022
8301,55,"KOARGFIAANLOISS,,  IPOAAVLNONSIS",GRE,11F,7,286,254,49ER,Semaine Olympique Francaise De Voile 2022
8302,55,"KOARGFIAANLOISS,,  IPOAAVLNONSIS",GRE,12F,U3F2D,286,254,49ER,Semaine Olympique Francaise De Voile 2022
8307,56,"SCBOHHNIANGEJ, I NBSOANNGGMJIINN,",KOR,1Q,27,307,275,49ER,Semaine Olympique Francaise De Voile 2022
8308,56,"SCBOHHNIANGEJ, I NBSOANNGGMJIINN,",KOR,2Q,23,307,275,49ER,Semaine Olympique Francaise De Voile 2022
8309,56,"SCBOHHNIANGEJ, I NBSOANNGGMJIINN,",KOR,3Q,(D3N2F),307,275,49ER,Semaine Olympique Francaise De Voile 2022
8310,56,"SCBOHHNIANGEJ, I NBSOANNGGMJIINN,",KOR,4Q,16,307,275,49ER,Semaine Olympique Francaise De Voile 2022
8311,56,"SCBOHHNIANGEJ, I NBSOANNGGMJIINN,",KOR,5Q,30,307,275,49ER,Semaine Olympique Francaise De Voile 2022
8312,56,"SCBOHHNIANGEJ, I NBSOANNGGMJIINN,",KOR,6Q,26,307,275,49ER,Semaine Olympique Francaise De Voile 2022
8313,56,"SCBOHHNIANGEJ, I NBSOANNGGMJIINN,",KOR,7Q,27,307,275,49ER,Semaine Olympique Francaise De Voile 2022
8314,56,"SCBOHHNIANGEJ, I NBSOANNGGMJIINN,",KOR,8Q,24,307,275,49ER,Semaine Olympique Francaise De Voile 2022
8315,56,"SCBOHHNIANGEJ, I NBSOANNGGMJIINN,",KOR,9Q,27,307,275,49ER,Semaine Olympique Francaise De Voile 2022
8316,56,"SCBOHHNIANGEJ, I NBSOANNGGMJIINN,",KOR,10F,27,307,275,49ER,Semaine Olympique Francaise De Voile 2022
8317,56,"SCBOHHNIANGEJ, I NBSOANNGGMJIINN,",KOR,11F,25,307,275,49ER,Semaine Olympique Francaise De Voile 2022
8318,56,"SCBOHHNIANGEJ, I NBSOANNGGMJIINN,",KOR,12F,23,307,275,49ER,Semaine Olympique Francaise De Voile 2022
8323,57,"BGEORUTLIONN, ,Y COOUREENNNTIN",FRA,1Q,(D3N2F),315,283,49ER,Semaine Olympique Francaise De Voile 2022
8324,57,"BGEORUTLIONN, ,Y COOUREENNNTIN",FRA,2Q,D3N2F,315,283,49ER,Semaine Olympique Francaise De Voile 2022
8325,57,"BGEORUTLIONN, ,Y COOUREENNNTIN",FRA,3Q,D3N2F,315,283,49ER,Semaine Olympique Francaise De Voile 2022
8326,57,"BGEORUTLIONN, ,Y COOUREENNNTIN",FRA,4Q,24,315,283,49ER,Semaine Olympique Francaise De Voile 2022
8327,57,"BGEORUTLIONN, ,Y COOUREENNNTIN",FRA,5Q,26,315,283,49ER,Semaine Olympique Francaise De Voile 2022
8328,57,"BGEORUTLIONN, ,Y COOUREENNNTIN",FRA,6Q,26,315,283,49ER,Semaine Olympique Francaise De Voile 2022
8329,57,"BGEORUTLIONN, ,Y COOUREENNNTIN",FRA,7Q,26,315,283,49ER,Semaine Olympique Francaise De Voile 2022
8330,57,"BGEORUTLIONN, ,Y COOUREENNNTIN",FRA,8Q,27,315,283,49ER,Semaine Olympique Francaise De Voile 2022
8331,57,"BGEORUTLIONN, ,Y COOUREENNNTIN",FRA,9Q,28,315,283,49ER,Semaine Olympique Francaise De Voile 2022
8332,57,"BGEORUTLIONN, ,Y COOUREENNNTIN",FRA,10F,26,315,283,49ER,Semaine Olympique Francaise De Voile 2022
8333,57,"BGEORUTLIONN, ,Y COOUREENNNTIN",FRA,11F,12,315,283,49ER,Semaine Olympique Francaise De Voile 2022
8334,57,"BGEORUTLIONN, ,Y COOUREENNNTIN",FRA,12F,24,315,283,49ER,Semaine Olympique Francaise De Voile 2022
8339,58,"KMEANRNTIISN,H ,A MNAATLOOLE",FRA,1Q,28,316,284,49ER,Semaine Olympique Francaise De Voile 2022
8340,58,"KMEANRNTIISN,H ,A MNAATLOOLE",FRA,2Q,(D3N2F),316,284,49ER,Semaine Olympique Francaise De Voile 2022
8341,58,"KMEANRNTIISN,H ,A MNAATLOOLE",FRA,3Q,D3N2F,316,284,49ER,Semaine Olympique Francaise De Voile 2022
8342,58,"KMEANRNTIISN,H ,A MNAATLOOLE",FRA,4Q,23,316,284,49ER,Semaine Olympique Francaise De Voile 2022
8343,58,"KMEANRNTIISN,H ,A MNAATLOOLE",FRA,5Q,20,316,284,49ER,Semaine Olympique Francaise De Voile 2022
8344,58,"KMEANRNTIISN,H ,A MNAATLOOLE",FRA,6Q,24,316,284,49ER,Semaine Olympique Francaise De Voile 2022
8345,58,"KMEANRNTIISN,H ,A MNAATLOOLE",FRA,7Q,25,316,284,49ER,Semaine Olympique Francaise De Voile 2022
8346,58,"KMEANRNTIISN,H ,A MNAATLOOLE",FRA,8Q,23,316,284,49ER,Semaine Olympique Francaise De Voile 2022
8347,58,"KMEANRNTIISN,H ,A MNAATLOOLE",FRA,9Q,27,316,284,49ER,Semaine Olympique Francaise De Voile 2022
8348,58,"KMEANRNTIISN,H ,A MNAATLOOLE",FRA,10F,D3N2F,316,284,49ER,Semaine Olympique Francaise De Voile 2022
8349,58,"KMEANRNTIISN,H ,A MNAATLOOLE",FRA,11F,D3N2F,316,284,49ER,Semaine Olympique Francaise De Voile 2022
8350,58,"KMEANRNTIISN,H ,A MNAATLOOLE",FRA,12F,18,316,284,49ER,Semaine Olympique Francaise De Voile 2022
8355,59,"CMOARSCDIIAN,I , GPIIAENTRMOARCO",ITA,1Q,29,344,312,49ER,Semaine Olympique Francaise De Voile 2022
8356,59,"CMOARSCDIIAN,I , GPIIAENTRMOARCO",ITA,2Q,(D3N2F),344,312,49ER,Semaine Olympique Francaise De Voile 2022
8357,59,"CMOARSCDIIAN,I , GPIIAENTRMOARCO",ITA,3Q,D3N2F,344,312,49ER,Semaine Olympique Francaise De Voile 2022
8358,59,"CMOARSCDIIAN,I , GPIIAENTRMOARCO",ITA,4Q,25,344,312,49ER,Semaine Olympique Francaise De Voile 2022
8359,59,"CMOARSCDIIAN,I , GPIIAENTRMOARCO",ITA,5Q,28,344,312,49ER,Semaine Olympique Francaise De Voile 2022
8360,59,"CMOARSCDIIAN,I , GPIIAENTRMOARCO",ITA,6Q,D3N2F,344,312,49ER,Semaine Olympique Francaise De Voile 2022
8361,59,"CMOARSCDIIAN,I , GPIIAENTRMOARCO",ITA,7Q,28,344,312,49ER,Semaine Olympique Francaise De Voile 2022
8362,59,"CMOARSCDIIAN,I , GPIIAENTRMOARCO",ITA,8Q,27,344,312,49ER,Semaine Olympique Francaise De Voile 2022
8363,59,"CMOARSCDIIAN,I , GPIIAENTRMOARCO",ITA,9Q,28,344,312,49ER,Semaine Olympique Francaise De Voile 2022
8364,59,"CMOARSCDIIAN,I , GPIIAENTRMOARCO",ITA,10F,29,344,312,49ER,Semaine Olympique Francaise De Voile 2022
8365,59,"CMOARSCDIIAN,I , GPIIAENTRMOARCO",ITA,11F,28,344,312,49ER,Semaine Olympique Francaise De Voile 2022
8366,59,"CMOARSCDIIAN,I , GPIIAENTRMOARCO",ITA,12F,26,344,312,49ER,Semaine Olympique Francaise De Voile 2022
8371,60,"ROYLA, PHILIPPHEINRICH, TOM",GER,1Q,26,348,316,49ER,Semaine Olympique Francaise De Voile 2022
8372,60,"ROYLA, PHILIPPHEINRICH, TOM",GER,2Q,28,348,316,49ER,Semaine Olympique Francaise De Voile 2022
8373,60,"ROYLA, PHILIPPHEINRICH, TOM",GER,3Q,6,348,316,49ER,Semaine Olympique Francaise De Voile 2022
8374,60,"ROYLA, PHILIPPHEINRICH, TOM",GER,4Q,DNC(32),348,316,49ER,Semaine Olympique Francaise De Voile 2022
8375,60,"ROYLA, PHILIPPHEINRICH, TOM",GER,5Q,DNC32,348,316,49ER,Semaine Olympique Francaise De Voile 2022
8376,60,"ROYLA, PHILIPPHEINRICH, TOM",GER,6Q,DNF32,348,316,49ER,Semaine Olympique Francaise De Voile 2022
8377,60,"ROYLA, PHILIPPHEINRICH, TOM",GER,7Q,DNC32,348,316,49ER,Semaine Olympique Francaise De Voile 2022
8378,60,"ROYLA, PHILIPPHEINRICH, TOM",GER,8Q,DNC32,348,316,49ER,Semaine Olympique Francaise De Voile 2022
8379,60,"ROYLA, PHILIPPHEINRICH, TOM",GER,9Q,DNC32,348,316,49ER,Semaine Olympique Francaise De Voile 2022
8380,60,"ROYLA, PHILIPPHEINRICH, TOM",GER,10F,DNC32,348,316,49ER,Semaine Olympique Francaise De Voile 2022
8381,60,"ROYLA, PHILIPPHEINRICH, TOM",GER,11F,DNC32,348,316,49ER,Semaine Olympique Francaise De Voile 2022
8382,60,"ROYLA, PHILIPPHEINRICH, TOM",GER,12F,DNC32,348,316,49ER,Semaine Olympique Francaise De Voile 2022
8387,61,"LEHMANN, NICLAS / HABERL, NIKLAS",AUT,1Q,UFD(32),357,325,49ER,Semaine Olympique Francaise De Voile 2022
8388,61,"LEHMANN, NICLAS / HABERL, NIKLAS",AUT,2Q,DNF32,357,325,49ER,Semaine Olympique Francaise De Voile 2022
8389,61,"LEHMANN, NICLAS / HABERL, NIKLAS",AUT,3Q,DNS32,357,325,49ER,Semaine Olympique Francaise De Voile 2022
8390,61,"LEHMANN, NICLAS / HABERL, NIKLAS",AUT,4Q,23,357,325,49ER,Semaine Olympique Francaise De Voile 2022
8391,61,"LEHMANN, NICLAS / HABERL, NIKLAS",AUT,5Q,29,357,325,49ER,Semaine Olympique Francaise De Voile 2022
8392,61,"LEHMANN, NICLAS / HABERL, NIKLAS",AUT,6Q,31,357,325,49ER,Semaine Olympique Francaise De Voile 2022
8393,61,"LEHMANN, NICLAS / HABERL, NIKLAS",AUT,7Q,DNC32,357,325,49ER,Semaine Olympique Francaise De Voile 2022
8394,61,"LEHMANN, NICLAS / HABERL, NIKLAS",AUT,8Q,DNC32,357,325,49ER,Semaine Olympique Francaise De Voile 2022
8395,61,"LEHMANN, NICLAS / HABERL, NIKLAS",AUT,9Q,DNC32,357,325,49ER,Semaine Olympique Francaise De Voile 2022
8396,61,"LEHMANN, NICLAS / HABERL, NIKLAS",AUT,10F,18,357,325,49ER,Semaine Olympique Francaise De Voile 2022
8397,61,"LEHMANN, NICLAS / HABERL, NIKLAS",AUT,11F,DNS32,357,325,49ER,Semaine Olympique Francaise De Voile 2022
8398,61,"LEHMANN, NICLAS / HABERL, NIKLAS",AUT,12F,DNC32,357,325,49ER,Semaine Olympique Francaise De Voile 2022
8403,1,"GRAEL, MARTINE / RYC KUNZE, KAHENA",BRA,1Q,8,81,68,49ERFX,Semaine Olympique Francaise De Voile 2022
8404,1,"GRAEL, MARTINE / RYC KUNZE, KAHENA",BRA,2Q,-13,81,68,49ERFX,Semaine Olympique Francaise De Voile 2022
8405,1,"GRAEL, MARTINE / RYC KUNZE, KAHENA",BRA,3Q,4,81,68,49ERFX,Semaine Olympique Francaise De Voile 2022
8406,1,"GRAEL, MARTINE / RYC KUNZE, KAHENA",BRA,4Q,5,81,68,49ERFX,Semaine Olympique Francaise De Voile 2022
8407,1,"GRAEL, MARTINE / RYC KUNZE, KAHENA",BRA,5Q,8,81,68,49ERFX,Semaine Olympique Francaise De Voile 2022
8408,1,"GRAEL, MARTINE / RYC KUNZE, KAHENA",BRA,6Q,5,81,68,49ERFX,Semaine Olympique Francaise De Voile 2022
8409,1,"GRAEL, MARTINE / RYC KUNZE, KAHENA",BRA,7Q,1,81,68,49ERFX,Semaine Olympique Francaise De Voile 2022
8410,1,"GRAEL, MARTINE / RYC KUNZE, KAHENA",BRA,8Q,3,81,68,49ERFX,Semaine Olympique Francaise De Voile 2022
8411,1,"GRAEL, MARTINE / RYC KUNZE, KAHENA",BRA,9Q,1,81,68,49ERFX,Semaine Olympique Francaise De Voile 2022
8412,1,"GRAEL, MARTINE / RYC KUNZE, KAHENA",BRA,10F,11,81,68,49ERFX,Semaine Olympique Francaise De Voile 2022
8413,1,"GRAEL, MARTINE / RYC KUNZE, KAHENA",BRA,11F,2,81,68,49ERFX,Semaine Olympique Francaise De Voile 2022
8414,1,"GRAEL, MARTINE / RYC KUNZE, KAHENA",BRA,12F,3.0,81,68,49ERFX,Semaine Olympique Francaise De Voile 2022
8415,1,"GRAEL, MARTINE / RYC KUNZE, KAHENA",BRA,13F,2.0,81,68,49ERFX,Semaine Olympique Francaise De Voile 2022
8416,1,"GRAEL, MARTINE / RYC KUNZE, KAHENA",BRA,14F,1,81,68,49ERFX,Semaine Olympique Francaise De Voile 2022
8417,1,"GRAEL, MARTINE / RYC KUNZE, KAHENA",BRA,15F,2.0,81,68,49ERFX,Semaine Olympique Francaise De Voile 2022
8418,1,"GRAEL, MARTINE / RYC KUNZE, KAHENA",BRA,MR,12.0,81,68,49ERFX,Semaine Olympique Francaise De Voile 2022
8419,2,"ROBLE, STEPHANIE / SHEA, MARGARET",USA,1Q,2,89,77,49ERFX,Semaine Olympique Francaise De Voile 2022
8420,2,"ROBLE, STEPHANIE / SHEA, MARGARET",USA,2Q,1,89,77,49ERFX,Semaine Olympique Francaise De Voile 2022
8421,2,"ROBLE, STEPHANIE / SHEA, MARGARET",USA,3Q,6,89,77,49ERFX,Semaine Olympique Francaise De Voile 2022
8422,2,"ROBLE, STEPHANIE / SHEA, MARGARET",USA,4Q,9,89,77,49ERFX,Semaine Olympique Francaise De Voile 2022
8423,2,"ROBLE, STEPHANIE / SHEA, MARGARET",USA,5Q,-12,89,77,49ERFX,Semaine Olympique Francaise De Voile 2022
8424,2,"ROBLE, STEPHANIE / SHEA, MARGARET",USA,6Q,1,89,77,49ERFX,Semaine Olympique Francaise De Voile 2022
8425,2,"ROBLE, STEPHANIE / SHEA, MARGARET",USA,7Q,9,89,77,49ERFX,Semaine Olympique Francaise De Voile 2022
8426,2,"ROBLE, STEPHANIE / SHEA, MARGARET",USA,8Q,1,89,77,49ERFX,Semaine Olympique Francaise De Voile 2022
