Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
,,Daichi TAKAYAMAFuyuka MORITA ,,470,16,G,14,,123,96,European Championship 2022,2
,,Daichi TAKAYAMAFuyuka MORITA ,,470,8,G,14,,123,96,European Championship 2022,3
,,Daichi TAKAYAMAFuyuka MORITA ,,470,8,G,14,,123,96,European Championship 2022,4
,,Daichi TAKAYAMAFuyuka MORITA ,,470,14,G,14,,123,96,European Championship 2022,5
,,Daichi TAKAYAMAFuyuka MORITA ,,470,1,O,14,,123,96,European Championship 2022,6
,,Daichi TAKAYAMAFuyuka MORITA ,,470,RET(27),O,14,,123,96,European Championship 2022,7
,,Daichi TAKAYAMAFuyuka MORITA ,,470,13,O,14,,123,96,European Championship 2022,8
,,Daichi TAKAYAMAFuyuka MORITA ,,470,9,O,14,,123,96,European Championship 2022,9
,,Daichi TAKAYAMAFuyuka MORITA ,,470,1,O,14,,123,96,European Championship 2022,10
,,Daichi TAKAYAMAFuyuka MORITA ,,470,11,O,14,,123,96,European Championship 2022,11
,,Theres DAHNKEMatti CIPRA ,,470,10,G,15,,122,98,European Championship 2022,1
,,Theres DAHNKEMatti CIPRA ,,470,9,G,15,,122,98,European Championship 2022,2
,,Theres DAHNKEMatti CIPRA ,,470,9,G,15,,122,98,European Championship 2022,3
,,Theres DAHNKEMatti CIPRA ,,470,10,G,15,,122,98,European Championship 2022,4
,,Theres DAHNKEMatti CIPRA ,,470,10,G,15,,122,98,European Championship 2022,5
,,Theres DAHNKEMatti CIPRA ,,470,13,O,15,,122,98,European Championship 2022,6
,,Theres DAHNKEMatti CIPRA ,,470,(24),O,15,,122,98,European Championship 2022,7
,,Theres DAHNKEMatti CIPRA ,,470,8,O,15,,122,98,European Championship 2022,8
,,Theres DAHNKEMatti CIPRA ,,470,3,O,15,,122,98,European Championship 2022,9
,,Theres DAHNKEMatti CIPRA ,,470,14,O,15,,122,98,European Championship 2022,10
,,Theres DAHNKEMatti CIPRA ,,470,12,O,15,,122,98,European Championship 2022,11
,,Vita HEATHCOTEWilliam HEATHCOTE ,,470,2,G,16,,128,105,European Championship 2022,1
,,Vita HEATHCOTEWilliam HEATHCOTE ,,470,13,G,16,,128,105,European Championship 2022,2
,,Vita HEATHCOTEWilliam HEATHCOTE ,,470,5,G,16,,128,105,European Championship 2022,3
,,Vita HEATHCOTEWilliam HEATHCOTE ,,470,11,G,16,,128,105,European Championship 2022,4
,,Vita HEATHCOTEWilliam HEATHCOTE ,,470,8,G,16,,128,105,European Championship 2022,5
,,Vita HEATHCOTEWilliam HEATHCOTE ,,470,(23),O,16,,128,105,European Championship 2022,6
,,Vita HEATHCOTEWilliam HEATHCOTE ,,470,11,O,16,,128,105,European Championship 2022,7
,,Vita HEATHCOTEWilliam HEATHCOTE ,,470,15,O,16,,128,105,European Championship 2022,8
,,Vita HEATHCOTEWilliam HEATHCOTE ,,470,16,O,16,,128,105,European Championship 2022,9
,,Vita HEATHCOTEWilliam HEATHCOTE ,,470,3,O,16,,128,105,European Championship 2022,10
