Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
MARQUES Eduardo,6,Ilca 7,6.0,O,23,,173.0,136.0,European Championship 2023 - Gold Fleet,Q4
TAPPER Kaarle,6,Ilca 7,8.0,O,24,,199.0,137.0,European Championship 2023 - Gold Fleet,Q4
ELLIOTT Luke,6,Ilca 7,(20.0),O,25,,216.0,138.0,European Championship 2023 - Gold Fleet,Q4
ZELKO Zan Luka,6,Ilca 7,22.0,O,26,,226.0,147.0,European Championship 2023 - Gold Fleet,Q4
VADNAI Benjamin,6,Ilca 7,7.0,O,27,,221.0,152.0,European Championship 2023 - Gold Fleet,Q4
NAUJOCK Nico,6,Ilca 7,14.0,O,28,,288.0,162.0,European Championship 2023 - Gold Fleet,Q4
TOMASGAARD Uffe,6,Ilca 7,8.0,O,29,,274.0,165.0,European Championship 2023 - Gold Fleet,Q4
SARAVANAN Vishnu,6,Ilca 7,17.0,O,30,,264.0,174.0,European Championship 2023 - Gold Fleet,Q4
SAMPAIO Santiago,6,Ilca 7,3.0,O,31,,265.0,175.0,European Championship 2023 - Gold Fleet,Q4
LAUKKANEN Nooa,6,Ilca 7,10.0,O,32,,305.0,179.0,European Championship 2023 - Gold Fleet,Q4
LO Ryan,6,Ilca 7,(18.0),O,33,,240.0,181.0,European Championship 2023 - Gold Fleet,Q4
GASPIC Bruno,6,Ilca 7,24.0,O,34,,281.0,187.0,European Championship 2023 - Gold Fleet,Q4
TEPLY Viktor,6,Ilca 7,17.0,O,35,,278.0,189.0,European Championship 2023 - Gold Fleet,Q4
BENGTSON Emil,6,Ilca 7,13.0,O,36,,275.0,195.0,European Championship 2023 - Gold Fleet,Q4
BORIO Attilio,6,Ilca 7,6.0,O,37,,284.0,198.0,European Championship 2023 - Gold Fleet,Q4
WIERSEMA Willem,6,Ilca 7,9.0,O,38,,286.0,206.0,European Championship 2023 - Gold Fleet,Q4
DICKINSON Finley,6,Ilca 7,12.0,O,39,,305.0,214.0,European Championship 2023 - Gold Fleet,Q4
BARABINO Cesare,6,Ilca 7,15.0,O,40,,292.0,215.0,European Championship 2023 - Gold Fleet,Q4
GIACOMONI Pietro,6,Ilca 7,7.0,O,41,,330.0,222.0,European Championship 2023 - Gold Fleet,Q4
MUSONE Giacomo,6,Ilca 7,(22.0),O,42,,293.0,225.0,European Championship 2023 - Gold Fleet,Q4
SCHUBERT Johan,6,Ilca 7,4.0,O,43,,324.0,226.0,European Championship 2023 - Gold Fleet,Q4
LITTLEWOOD Zac,6,Ilca 7,17.0,O,44,,318.0,227.0,European Championship 2023 - Gold Fleet,Q4
MCMAHON Ewan,6,Ilca 7,2.0,O,45,,294.0,227.0,European Championship 2023 - Gold Fleet,Q4
BOUGIOURIS Adonis,6,Ilca 7,5.0,O,46,,351.0,228.0,European Championship 2023 - Gold Fleet,Q4
PAPADAKOS Georgios,6,Ilca 7,(25.0),O,47,,307.0,229.0,European Championship 2023 - Gold Fleet,Q4
GASPIC Stipe,6,Ilca 7,2.0,O,48,,326.0,232.0,European Championship 2023 - Gold Fleet,Q4
