Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
,,Martin WRIGLEYBettine HARRIS ,,470,10,O,20,,176,149,European Championship 2023,9F
,,Martin WRIGLEYBettine HARRIS ,,470,19,O,20,,176,149,European Championship 2023,10F
,,Martin WRIGLEYBettine HARRIS ,,470,14,O,20,,176,149,European Championship 2023,11F
,,Daichi TAKAYAMAFuyuka MORITA ,,470,15,G,21,,180,149,European Championship 2023,1Q
,,Daichi TAKAYAMAFuyuka MORITA ,,470,9,G,21,,180,149,European Championship 2023,2Q
,,Daichi TAKAYAMAFuyuka MORITA ,,470,16,G,21,,180,149,European Championship 2023,3Q
,,Daichi TAKAYAMAFuyuka MORITA ,,470,5,G,21,,180,149,European Championship 2023,4Q
,,Daichi TAKAYAMAFuyuka MORITA ,,470,7,G,21,,180,149,European Championship 2023,5Q
,,Daichi TAKAYAMAFuyuka MORITA ,,470,29,O,21,,180,149,European Championship 2023,6F
,,Daichi TAKAYAMAFuyuka MORITA ,,470,23,O,21,,180,149,European Championship 2023,7F
,,Daichi TAKAYAMAFuyuka MORITA ,,470,6,O,21,,180,149,European Championship 2023,8F
,,Daichi TAKAYAMAFuyuka MORITA ,,470,11,O,21,,180,149,European Championship 2023,9F
,,Daichi TAKAYAMAFuyuka MORITA ,,470,(31),O,21,,180,149,European Championship 2023,10F
,,Daichi TAKAYAMAFuyuka MORITA ,,470,28,O,21,,180,149,European Championship 2023,11F
,,Rodrigo  LINCK DUARTEAna Luiza BARBACHAN ,,470,22,G,22,,185,159,European Championship 2023,1Q
,,Rodrigo  LINCK DUARTEAna Luiza BARBACHAN ,,470,12,G,22,,185,159,European Championship 2023,2Q
,,Rodrigo  LINCK DUARTEAna Luiza BARBACHAN ,,470,6,G,22,,185,159,European Championship 2023,3Q
,,Rodrigo  LINCK DUARTEAna Luiza BARBACHAN ,,470,12,G,22,,185,159,European Championship 2023,4Q
,,Rodrigo  LINCK DUARTEAna Luiza BARBACHAN ,,470,10,G,22,,185,159,European Championship 2023,5Q
,,Rodrigo  LINCK DUARTEAna Luiza BARBACHAN ,,470,21,O,22,,185,159,European Championship 2023,6F
