Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
,,MOS SSW ILAWA,,Ilca 6,3,G,15,,176,128,Semaine Olympique Francaise De Voile 2023,1
,,MOS SSW ILAWA,,Ilca 6,7,G,15,,176,128,Semaine Olympique Francaise De Voile 2023,2
,,MOS SSW ILAWA,,Ilca 6,1,G,15,,176,128,Semaine Olympique Francaise De Voile 2023,3
,,MOS SSW ILAWA,,Ilca 6,DSQ(48),G,15,,176,128,Semaine Olympique Francaise De Voile 2023,4
,,MOS SSW ILAWA,,Ilca 6,5,G,15,,176,128,Semaine Olympique Francaise De Voile 2023,5
,,MOS SSW ILAWA,,Ilca 6,6,G,15,,176,128,Semaine Olympique Francaise De Voile 2023,6
,,MOS SSW ILAWA,,Ilca 6,25,O,15,,176,128,Semaine Olympique Francaise De Voile 2023,7
,,MOS SSW ILAWA,,Ilca 6,38,O,15,,176,128,Semaine Olympique Francaise De Voile 2023,8
,,MOS SSW ILAWA,,Ilca 6,16,O,15,,176,128,Semaine Olympique Francaise De Voile 2023,9
,,MOS SSW ILAWA,,Ilca 6,27,O,15,,176,128,Semaine Olympique Francaise De Voile 2023,10
,,COYCH,,Ilca 6,14,G,16,,163,129,Semaine Olympique Francaise De Voile 2023,1
,,COYCH,,Ilca 6,14,G,16,,163,129,Semaine Olympique Francaise De Voile 2023,2
,,COYCH,,Ilca 6,21,G,16,,163,129,Semaine Olympique Francaise De Voile 2023,3
,,COYCH,,Ilca 6,23,G,16,,163,129,Semaine Olympique Francaise De Voile 2023,4
,,COYCH,,Ilca 6,1,G,16,,163,129,Semaine Olympique Francaise De Voile 2023,5
,,COYCH,,Ilca 6,27,G,16,,163,129,Semaine Olympique Francaise De Voile 2023,6
,,COYCH,,Ilca 6,24,O,16,,163,129,Semaine Olympique Francaise De Voile 2023,7
,,COYCH,,Ilca 6,4,O,16,,163,129,Semaine Olympique Francaise De Voile 2023,8
,,COYCH,,Ilca 6,(34),O,16,,163,129,Semaine Olympique Francaise De Voile 2023,9
,,COYCH,,Ilca 6,1,O,16,,163,129,Semaine Olympique Francaise De Voile 2023,10
,,GALATASARAY,,Ilca 6,17,G,17,,170,130,Semaine Olympique Francaise De Voile 2023,1
,,GALATASARAY,,Ilca 6,12,G,17,,170,130,Semaine Olympique Francaise De Voile 2023,2
,,GALATASARAY,,Ilca 6,14,G,17,,170,130,Semaine Olympique Francaise De Voile 2023,3
,,GALATASARAY,,Ilca 6,5,G,17,,170,130,Semaine Olympique Francaise De Voile 2023,4
,,GALATASARAY,,Ilca 6,7,G,17,,170,130,Semaine Olympique Francaise De Voile 2023,5
,,GALATASARAY,,Ilca 6,20,G,17,,170,130,Semaine Olympique Francaise De Voile 2023,6
,,GALATASARAY,,Ilca 6,20,O,17,,170,130,Semaine Olympique Francaise De Voile 2023,7
,,GALATASARAY,,Ilca 6,(40),O,17,,170,130,Semaine Olympique Francaise De Voile 2023,8
,,GALATASARAY,,Ilca 6,2,O,17,,170,130,Semaine Olympique Francaise De Voile 2023,9
,,GALATASARAY,,Ilca 6,33,O,17,,170,130,Semaine Olympique Francaise De Voile 2023,10
,,SEZIONE VELA GUARDIA DI FINANZA,,Ilca 6,4,G,18,,172,131,Semaine Olympique Francaise De Voile 2023,1
,,SEZIONE VELA GUARDIA DI FINANZA,,Ilca 6,13,G,18,,172,131,Semaine Olympique Francaise De Voile 2023,2
