Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
,,MEGGENDORFER/SPRANGER,,49er,17.0,G,35,,201.0,172.0,World Championship 2023,Race 9 Yellow
,,ALVES/ALVES,,49er,25.0,G,74,,306.0,277.0,World Championship 2023,Race 9 Yellow
,,NYBORG/BUHL,,49er,5.0,G,25,,187.0,162.0,World Championship 2023,Race 9 Yellow
,,BURTON/PAUL,,49er,3.0,G,21,,185.0,156.0,World Championship 2023,Race 9 Yellow
,,THAKUR/RANGAD,,49er,15.0,G,75,,318.0,288.0,World Championship 2023,Race 9 Yellow
,,WELLS/VENNIS-OZANNE,,49er,8.0,G,36,,204.0,176.0,World Championship 2023,Race 9 Yellow
,,WESTERLIND/ARONSSON,,49er,24.0,G,71,,299.0,270.0,World Championship 2023,Race 9 Yellow
,,SADE/REUVENY,,49er,26.0,G,63,,279.0,249.0,World Championship 2023,Race 9 Yellow
,,COLLEY/CONNOR,,49er,20.0,G,30,,166.0,136.0,World Championship 2023,Race 9 Yellow
,,FERRARESE/CHISTE',,49er,21.0,G,37,,210.0,180.0,World Championship 2023,Race 9 Yellow
,,SCHNEITER/de PLANTA,,49er,6.0,G,2,,116.0,91.0,World Championship 2023,Race 9 Yellow
,,WEN/LIU,,49er,9.0,G,26,,136.0,118.0,World Championship 2023,Race 9 Yellow
,,TAYLOR/HAWES,,49er,4.0,G,15,,155.0,130.0,World Championship 2023,Race 9 Yellow
,,WHITCRAFT/WHITCRAFT,,49er,14.0,G,38,,207.0,180.0,World Championship 2023,Race 9 Yellow
,,ABU/WIRTHEIM,,49er,22.0,G,67,,289.0,259.0,World Championship 2023,Race 9 Yellow
,,RUAL/AMOROS,,49er,7.0,G,20,,179.0,153.0,World Championship 2023,Race 9 Yellow
,,GLOGOWSKI/KRUSIEC,,49er,12.0,G,52,,269.0,239.0,World Championship 2023,Race 9 Yellow
,,SOFFIATTI GRAEL/SILVA SIMOES,,49er,11.0,G,56,,203.0,174.0,World Championship 2023,Race 9 Yellow
,,MOLLERUS/MACDIARMID,,49er,1.0,G,5,,115.0,100.0,World Championship 2023,Race 9 Yellow
,,BELAUSTEGUIGOITIA/BELAUSTEGUIGOITIA,,49er,16.0,G,54,,306.0,276.0,World Championship 2023,Race 9 Yellow
,,SNOW/AGNESE,,49er,10.0,G,19,,173.0,149.0,World Championship 2023,Race 9 Yellow
,,MARSANS BALCELLS/RUIZ IBANEZ,,49er,19.0,G,68,,290.0,260.0,World Championship 2023,Race 9 Yellow
,,BERTHET/NILSEN,,49er,24.0,G,79,,350.0,320.0,World Championship 2023,Race 3 Blue
,,WESTERLIND/ARONSSON,,49er,22.0,G,71,,299.0,270.0,World Championship 2023,Race 3 Blue
,,WEN/LIU,,49er,13.0,G,26,,136.0,118.0,World Championship 2023,Race 3 Blue
,,CRIVELLI VISCONTI/CALABRO',,49er,12.0,G,18,,169.0,146.0,World Championship 2023,Race 3 Blue
,,WELLS/VENNIS-OZANNE,,49er,4.0,G,36,,204.0,176.0,World Championship 2023,Race 3 Blue
,,BILDSTEIN/HUSSL,,49er,10.0,G,12,,143.0,123.0,World Championship 2023,Race 3 Blue
,,KOH/TAN,,49er,26.0,G,73,,300.0,271.0,World Championship 2023,Race 3 Blue
,,CUNICH/DAVEY,,49er,18.0,G,49,,260.0,230.0,World Championship 2023,Race 3 Blue
,,TAKAHASHI/MORISHIMA,,49er,7.0,G,31,,176.0,147.0,World Championship 2023,Race 3 Blue
,,SCHNEITER/de PLANTA,,49er,3.0,G,2,,116.0,91.0,World Championship 2023,Race 3 Blue
,,COLLEY/CONNOR,,49er,15.0,G,30,,166.0,136.0,World Championship 2023,Race 3 Blue
,,RUAL/AMOROS,,49er,6.0,G,20,,179.0,153.0,World Championship 2023,Race 3 Blue
,,WANG/QI,,49er,1.0,G,39,,210.5,181.5,World Championship 2023,Race 3 Blue
,,GRUMMETT/JONES,,49er,21.0,G,51,,259.0,233.0,World Championship 2023,Race 3 Blue
,,LAW/DINGEMANS,,49er,28.0,G,77,,334.0,304.0,World Championship 2023,Race 3 Blue
,,JONES/BARNES,,49er,17.0,G,44,,229.0,207.0,World Championship 2023,Race 3 Blue
,,ALVES/ALVES,,49er,27.0,G,74,,306.0,277.0,World Championship 2023,Race 3 Blue
,,GANZEVLES/GAST,,49er,23.0,G,65,,279.0,252.0,World Championship 2023,Race 3 Blue
,,FANTELA/FANTELA,,49er,2.0,G,8,,135.0,109.0,World Championship 2023,Race 3 Blue
